frame_index,timestamp_s,ball_x,ball_y,raw_ball_x,raw_ball_y,radius_px,circularity,v_at_center,raw_confidence,bbox_x0,bbox_y0,bbox_x1,bbox_y1,tracking_backend,confidence,n_candidates
765,12.7621,418.56,484.6,418.57,484.6,4.17,,,0.642,413.92,480.44,423.21,488.77,ultralytics,0.642,1
766,12.7788,418.48,484.72,418.48,484.66,4.15,,,0.593,413.79,480.52,423.16,488.81,ultralytics,0.593,1
767,12.7955,418.37,484.9,418.39,484.86,4.24,,,0.618,413.67,480.62,423.11,489.1,ultralytics,0.618,1
768,12.8122,418.24,485.09,418.26,485.19,4.47,,,0.722,413.49,480.72,423.03,489.66,ultralytics,0.722,1
769,12.8289,418.1,485.18,418.05,485.23,4.42,,,0.694,413.38,480.81,422.71,489.65,ultralytics,0.694,1
770,12.8455,418.0,485.18,417.97,485.17,4.46,,,0.693,413.25,480.71,422.69,489.64,ultralytics,0.693,1
771,12.8622,417.95,485.16,417.97,485.14,4.43,,,0.706,413.25,480.72,422.69,489.57,ultralytics,0.706,1
772,12.8789,417.87,485.16,417.93,485.17,4.4,,,0.697,413.19,480.77,422.67,489.57,ultralytics,0.697,1
773,12.8956,417.75,485.16,417.68,485.15,4.35,,,0.664,412.97,480.8,422.39,489.49,ultralytics,0.664,1
774,12.9123,417.66,485.16,417.69,485.15,4.34,,,0.716,412.94,480.81,422.43,489.49,ultralytics,0.716,1
775,12.9289,417.58,485.17,417.54,485.19,4.38,,,0.704,412.86,480.81,422.21,489.57,ultralytics,0.704,1
776,12.9456,417.55,485.18,417.54,485.17,4.39,,,0.698,412.85,480.78,422.24,489.57,ultralytics,0.698,1
777,12.9623,417.53,485.18,417.55,485.17,4.39,,,0.688,412.84,480.78,422.26,489.57,ultralytics,0.688,1
778,12.979,417.44,485.21,417.55,485.21,4.45,,,0.684,412.83,480.76,422.28,489.67,ultralytics,0.684,1
779,12.9957,417.26,485.28,417.22,485.22,4.46,,,0.743,412.32,480.76,422.12,489.68,ultralytics,0.743,1
780,13.0124,417.07,485.36,417.05,485.43,4.49,,,0.762,412.24,480.94,421.85,489.92,ultralytics,0.762,1
781,13.029,416.92,485.4,416.88,485.4,4.5,,,0.75,412.08,480.91,421.68,489.9,ultralytics,0.75,1
782,13.0457,416.82,485.42,416.85,485.42,4.51,,,0.739,412.08,480.92,421.62,489.93,ultralytics,0.739,1
783,13.0624,416.71,485.43,416.7,485.42,4.5,,,0.726,412.01,480.93,421.39,489.92,ultralytics,0.726,1
784,13.0791,416.63,485.44,416.59,485.46,4.54,,,0.716,411.86,480.92,421.32,490.0,ultralytics,0.716,1
785,13.0958,416.55,485.44,416.59,485.46,4.6,,,0.711,411.94,480.86,421.24,490.06,ultralytics,0.711,1
786,13.1125,416.44,485.43,416.48,485.36,4.58,,,0.674,411.74,480.78,421.22,489.94,ultralytics,0.674,1
787,13.1291,416.26,485.46,416.3,485.51,4.63,,,0.689,411.56,480.88,421.05,490.13,ultralytics,0.689,1
788,13.1458,416.03,485.47,415.98,485.5,4.67,,,0.702,411.1,480.82,420.85,490.17,ultralytics,0.702,1
789,13.1625,415.77,485.42,415.85,485.41,4.65,,,0.665,410.97,480.76,420.72,490.06,ultralytics,0.665,1
790,13.1792,415.48,485.35,415.46,485.39,4.55,,,0.648,410.61,480.84,420.31,489.93,ultralytics,0.648,1
791,13.1959,415.17,485.29,415.15,485.22,4.41,,,0.58,410.22,480.82,420.09,489.63,ultralytics,0.58,1
792,13.2126,414.81,485.26,414.95,485.3,4.53,,,0.709,410.11,480.78,419.8,489.83,ultralytics,0.709,1
793,13.2292,414.26,485.22,414.4,485.25,4.44,,,0.72,409.34,480.81,419.46,489.7,ultralytics,0.72,1
794,13.2459,,,,,,,,0.0,,,,,ultralytics,0.0,0
795,13.2626,,,,,,,,0.0,,,,,ultralytics,0.0,0
796,13.2793,413.57,485.16,413.42,485.1,4.43,,,0.71,408.68,480.66,418.17,489.53,ultralytics,0.71,1
797,13.296,412.97,485.15,412.94,485.15,4.34,,,0.536,408.1,480.8,417.79,489.49,ultralytics,0.536,1
798,13.3126,412.48,485.17,412.47,485.18,4.34,,,0.645,407.56,480.84,417.39,489.52,ultralytics,0.645,1
799,13.3293,412.02,485.21,412.05,485.16,4.38,,,0.701,407.19,480.78,416.91,489.53,ultralytics,0.701,1
800,13.346,411.54,485.28,411.55,485.3,4.41,,,0.526,406.66,480.88,416.44,489.71,ultralytics,0.526,1
801,13.3627,411.03,485.35,411.04,485.37,4.46,,,0.653,405.95,480.91,416.13,489.82,ultralytics,0.653,1
802,13.3794,410.5,485.38,410.52,485.4,4.5,,,0.627,405.4,480.9,415.65,489.9,ultralytics,0.627,1
803,13.3961,409.95,485.39,409.96,485.38,4.51,,,0.666,404.92,480.87,415.01,489.9,ultralytics,0.666,1
804,13.4127,409.42,485.39,409.36,485.4,4.38,,,0.568,404.47,481.01,414.25,489.78,ultralytics,0.568,1
805,13.4294,408.97,485.35,408.92,485.39,4.4,,,0.577,404.11,480.99,413.73,489.79,ultralytics,0.577,1
806,13.4461,408.56,485.27,408.6,485.28,4.41,,,0.529,403.86,480.87,413.35,489.69,ultralytics,0.529,1
807,13.4628,408.12,485.19,408.17,485.15,4.42,,,0.564,403.24,480.73,413.09,489.57,ultralytics,0.564,1
808,13.4795,407.64,485.12,407.58,485.13,4.52,,,0.679,402.63,480.61,412.52,489.65,ultralytics,0.679,1
809,13.4962,407.15,485.02,407.2,485.1,4.42,,,0.651,402.29,480.68,412.1,489.52,ultralytics,0.651,3
810,13.5128,406.64,484.88,406.67,484.8,4.32,,,0.541,401.92,480.48,411.42,489.13,ultralytics,0.541,1
811,13.5295,406.11,484.8,406.07,484.73,4.3,,,0.57,401.15,480.43,410.98,489.04,ultralytics,0.57,1
812,13.5462,405.59,484.82,405.61,484.82,4.39,,,0.704,400.69,480.43,410.52,489.21,ultralytics,0.704,1
813,13.5629,405.08,484.85,405.09,484.89,4.3,,,0.653,400.24,480.58,409.95,489.19,ultralytics,0.653,1
814,13.5796,404.58,484.84,404.54,484.86,4.38,,,0.679,399.64,480.48,409.43,489.23,ultralytics,0.679,1
815,13.5962,404.16,484.79,404.08,484.77,4.3,,,0.605,399.33,480.47,408.84,489.07,ultralytics,0.605,1
816,13.6129,403.78,484.76,403.87,484.74,4.4,,,0.709,399.07,480.34,408.66,489.14,ultralytics,0.709,1
817,13.6296,403.39,484.75,403.33,484.76,4.47,,,0.731,398.35,480.29,408.3,489.23,ultralytics,0.731,1
818,13.6463,402.96,484.75,403.06,484.73,4.47,,,0.69,398.1,480.26,408.03,489.21,ultralytics,0.69,1
819,13.663,402.5,484.76,402.43,484.79,4.51,,,0.717,397.5,480.28,407.36,489.29,ultralytics,0.717,1
820,13.6797,402.06,484.73,402.04,484.74,4.44,,,0.726,397.16,480.3,406.93,489.18,ultralytics,0.726,1
821,13.6963,401.66,484.68,401.66,484.69,4.4,,,0.708,396.86,480.29,406.45,489.09,ultralytics,0.708,1
822,13.713,401.26,484.62,401.29,484.61,4.45,,,0.619,396.55,480.16,406.04,489.06,ultralytics,0.619,1
823,13.7297,400.74,484.6,400.81,484.54,4.4,,,0.629,395.88,480.14,405.74,488.93,ultralytics,0.629,1
824,13.7464,399.79,484.57,400.56,484.69,4.41,,,0.473,395.84,480.28,405.28,489.1,ultralytics,0.473,1
825,13.7631,,,,,,,,0.0,,,,,ultralytics,0.0,0
826,13.7798,,,,,,,,0.0,,,,,ultralytics,0.0,0
827,13.7964,,,,,,,,0.0,,,,,ultralytics,0.0,0
828,13.8131,,,,,,,,0.0,,,,,ultralytics,0.0,0
829,13.8298,,,,,,,,0.0,,,,,ultralytics,0.0,0
830,13.8465,398.46,484.49,397.7,484.44,4.33,,,0.671,392.91,480.11,402.48,488.77,ultralytics,0.671,1
831,13.8632,397.56,484.4,397.39,484.38,4.25,,,0.711,392.58,480.13,402.2,488.63,ultralytics,0.711,1
832,13.8799,397.1,484.34,397.2,484.35,4.27,,,0.676,392.37,480.08,402.03,488.61,ultralytics,0.676,1
833,13.8965,396.66,484.29,396.74,484.29,4.26,,,0.639,392.08,480.04,401.4,488.55,ultralytics,0.639,1
834,13.9132,396.12,484.23,396.05,484.24,4.33,,,0.61,391.27,479.91,400.83,488.57,ultralytics,0.61,1
835,13.9299,395.6,484.13,395.57,484.15,4.35,,,0.699,390.75,479.8,400.4,488.51,ultralytics,0.699,1
836,13.9466,395.1,483.93,395.2,484.11,4.41,,,0.727,390.49,479.7,399.92,488.52,ultralytics,0.727,1
837,13.9633,394.56,483.59,394.51,483.5,4.69,,,0.706,389.68,478.81,399.34,488.2,ultralytics,0.706,1
838,13.9799,394.0,483.21,394.04,483.26,4.55,,,0.66,389.18,478.72,398.9,487.81,ultralytics,0.66,1
839,13.9966,393.41,482.77,393.4,482.85,4.74,,,0.567,388.55,478.11,398.26,487.6,ultralytics,0.567,1
840,14.0133,392.79,482.28,392.84,482.22,4.62,,,0.719,388.03,477.59,397.64,486.84,ultralytics,0.719,1
841,14.03,392.14,481.82,392.12,481.78,4.55,,,0.636,387.31,477.23,396.92,486.34,ultralytics,0.636,1
842,14.0467,391.49,481.41,391.46,481.45,4.67,,,0.575,386.71,476.78,396.22,486.12,ultralytics,0.575,1
843,14.0634,390.91,481.06,390.88,480.92,4.75,,,0.49,385.91,476.17,395.86,485.67,ultralytics,0.49,1
844,14.08,390.39,480.77,390.35,480.87,4.67,,,0.542,385.47,476.2,395.23,485.54,ultralytics,0.542,1
845,14.0967,389.9,480.51,389.95,480.41,4.73,,,0.66,384.95,475.69,394.95,485.14,ultralytics,0.66,1
846,14.1134,389.4,480.3,389.36,480.32,4.71,,,0.705,384.47,475.61,394.26,485.03,ultralytics,0.705,1
847,14.1301,388.94,480.13,388.91,480.08,4.75,,,0.686,383.99,475.32,393.84,484.83,ultralytics,0.686,1
848,14.1468,388.51,480.01,388.55,480.04,4.8,,,0.693,383.7,475.24,393.4,484.85,ultralytics,0.693,1
849,14.1635,388.05,479.92,388.06,479.86,4.81,,,0.737,383.24,474.97,392.87,484.74,ultralytics,0.737,2
850,14.1801,387.61,479.81,387.54,479.91,4.8,,,0.762,382.75,475.05,392.34,484.77,ultralytics,0.762,1
851,14.1968,387.19,479.65,387.24,479.64,4.69,,,0.746,382.44,474.96,392.04,484.33,ultralytics,0.746,1
852,14.2135,386.77,479.47,386.76,479.46,4.68,,,0.777,382.08,474.78,391.44,484.15,ultralytics,0.777,1
853,14.2302,386.32,479.33,386.38,479.29,4.65,,,0.756,381.68,474.64,391.08,483.93,ultralytics,0.756,1
854,14.2469,385.81,479.24,385.79,479.23,4.69,,,0.732,380.99,474.53,390.58,483.92,ultralytics,0.732,1
855,14.2636,385.31,479.15,385.28,479.23,4.73,,,0.761,380.46,474.5,390.11,483.95,ultralytics,0.761,1
856,14.2802,384.84,479.01,384.88,478.95,4.71,,,0.73,380.05,474.24,389.71,483.67,ultralytics,0.73,1
857,14.2969,384.35,478.9,384.32,478.9,4.73,,,0.761,379.47,474.17,389.18,483.63,ultralytics,0.761,1
858,14.3136,383.84,478.81,383.93,478.8,4.68,,,0.702,379.15,474.12,388.71,483.49,ultralytics,0.702,3
859,14.3303,383.28,478.71,383.24,478.76,4.8,,,0.716,378.43,473.96,388.05,483.56,ultralytics,0.716,1
860,14.347,382.7,478.61,382.74,478.54,4.53,,,0.731,377.98,474.01,387.49,483.07,ultralytics,0.731,1
861,14.3636,382.14,478.48,382.07,478.6,4.7,,,0.764,377.19,473.89,386.95,483.3,ultralytics,0.764,1
862,14.3803,381.63,478.3,381.6,478.26,4.75,,,0.74,376.85,473.47,386.34,483.04,ultralytics,0.74,1
863,14.397,381.16,478.14,381.22,478.05,4.7,,,0.732,376.42,473.36,386.02,482.75,ultralytics,0.732,1
864,14.4137,380.64,478.07,380.65,478.08,4.89,,,0.726,375.76,473.14,385.54,483.01,ultralytics,0.726,1
865,14.4304,380.12,478.02,380.03,478.09,4.89,,,0.768,375.14,473.15,384.91,483.02,ultralytics,0.768,1
866,14.4471,379.69,477.94,379.69,477.84,4.72,,,0.778,374.9,473.13,384.48,482.56,ultralytics,0.778,1
867,14.4637,379.32,477.86,379.3,477.92,4.87,,,0.784,374.42,473.05,384.18,482.8,ultralytics,0.784,1
868,14.4804,378.95,477.65,379.01,477.88,4.8,,,0.781,374.21,472.95,383.81,482.81,ultralytics,0.781,1
869,14.4971,378.52,477.23,378.57,477.16,4.44,,,0.762,373.69,472.72,383.45,481.6,ultralytics,0.762,1
870,14.5138,378.06,476.81,377.97,476.68,4.35,,,0.736,373.09,472.33,382.85,481.03,ultralytics,0.736,1
871,14.5305,377.65,476.52,377.67,476.55,4.23,,,0.751,372.83,472.32,382.52,480.79,ultralytics,0.751,1
872,14.5472,377.24,476.3,377.27,476.25,4.23,,,0.692,372.35,472.02,382.19,480.48,ultralytics,0.692,1
873,14.5638,376.77,476.12,376.81,476.11,4.3,,,0.724,371.92,471.81,381.69,480.41,ultralytics,0.724,1
874,14.5805,376.26,475.97,376.25,475.99,4.43,,,0.729,371.22,471.56,381.27,480.42,ultralytics,0.729,1
875,14.5972,375.71,475.82,375.72,475.8,4.48,,,0.719,370.7,471.31,380.75,480.28,ultralytics,0.719,1
876,14.6139,375.04,475.7,375.24,475.65,4.64,,,0.759,370.21,471.01,380.27,480.29,ultralytics,0.759,1
877,14.6306,374.15,475.64,374.19,475.65,4.66,,,0.733,369.13,470.99,379.25,480.31,ultralytics,0.733,1
878,14.6472,373.22,475.62,373.04,475.58,4.63,,,0.745,368.1,470.94,377.97,480.21,ultralytics,0.745,1
879,14.6639,372.41,475.61,372.36,475.66,4.59,,,0.748,367.62,471.08,377.1,480.25,ultralytics,0.748,1
880,14.6806,371.42,475.64,372.06,475.49,4.16,,,0.764,367.89,470.85,376.22,480.12,ultralytics,0.764,1
881,14.6973,,,,,,,,0.0,,,,,ultralytics,0.0,0
882,14.714,,,,,,,,0.0,,,,,ultralytics,0.0,0
883,14.7307,370.06,475.64,369.67,475.95,3.85,,,0.166,364.73,472.1,374.6,479.8,ultralytics,0.166,1
884,14.7473,368.92,475.49,368.61,475.34,4.6,,,0.68,364.0,470.74,373.22,479.94,ultralytics,0.68,1
885,14.764,368.29,475.34,368.19,475.35,4.63,,,0.712,363.37,470.72,373.02,479.98,ultralytics,0.712,1
886,14.7807,367.92,475.22,367.98,475.23,4.6,,,0.657,363.1,470.63,372.86,479.83,ultralytics,0.657,1
887,14.7974,367.57,475.1,367.53,475.12,4.59,,,0.738,362.74,470.52,372.31,479.71,ultralytics,0.738,1
888,14.8141,367.21,474.98,367.26,474.91,4.73,,,0.765,362.41,470.18,372.12,479.64,ultralytics,0.765,1
889,14.8308,366.82,474.9,366.78,474.93,4.81,,,0.775,361.96,470.12,371.59,479.74,ultralytics,0.775,1
890,14.8474,366.4,474.82,366.5,474.82,4.8,,,0.753,361.7,469.94,371.31,479.7,ultralytics,0.753,1
891,14.8641,365.88,474.76,365.95,474.72,4.84,,,0.785,361.03,469.88,370.87,479.56,ultralytics,0.785,2
892,14.8808,365.27,474.71,365.2,474.74,4.82,,,0.791,360.38,469.77,370.03,479.71,ultralytics,0.791,2
893,14.8975,364.72,474.61,364.7,474.68,4.89,,,0.749,359.81,469.75,369.59,479.61,ultralytics,0.749,1
894,14.9142,364.25,474.44,364.15,474.4,4.91,,,0.72,359.24,469.38,369.06,479.42,ultralytics,0.72,1
895,14.9309,363.84,474.25,363.98,474.3,4.72,,,0.754,359.25,469.3,368.7,479.29,ultralytics,0.754,1
896,14.9475,363.38,474.04,363.32,474.01,4.8,,,0.739,358.51,469.16,368.12,478.87,ultralytics,0.739,1
897,14.9642,362.89,473.86,362.94,473.79,4.68,,,0.76,358.1,469.11,367.79,478.46,ultralytics,0.76,1
898,14.9809,362.4,473.72,362.34,473.77,4.78,,,0.764,357.48,468.99,367.21,478.55,ultralytics,0.764,1
899,14.9976,361.94,473.53,361.93,473.65,4.69,,,0.725,357.08,468.97,366.79,478.34,ultralytics,0.725,1
900,15.0143,361.49,473.26,361.53,473.14,4.57,,,0.684,356.69,468.57,366.37,477.71,ultralytics,0.684,1
901,15.0309,361.03,473.05,360.97,473.02,4.61,,,0.726,355.96,468.41,365.99,477.63,ultralytics,0.726,1
902,15.0476,360.59,472.98,360.64,472.9,4.58,,,0.704,355.48,468.31,365.79,477.48,ultralytics,0.704,1
903,15.0643,360.15,472.95,360.08,473.01,4.72,,,0.703,355.13,468.29,365.03,477.74,ultralytics,0.703,1
904,15.081,359.62,472.76,359.88,473.06,4.32,,,0.712,354.96,468.74,364.81,477.37,ultralytics,0.712,1
905,15.0977,,,,,,,,0.0,,,,,ultralytics,0.0,0
906,15.1144,,,,,,,,0.0,,,,,ultralytics,0.0,0
907,15.131,358.97,472.37,358.8,472.15,4.32,,,0.672,354.02,467.83,363.58,476.47,ultralytics,0.672,1
908,15.1477,358.37,472.04,358.35,472.05,4.54,,,0.759,353.52,467.51,363.18,476.59,ultralytics,0.759,1
909,15.1644,357.84,471.83,357.85,471.74,4.57,,,0.722,352.96,467.16,362.75,476.31,ultralytics,0.722,1
910,15.1811,357.35,471.73,357.32,471.74,4.64,,,0.692,352.29,467.11,362.35,476.38,ultralytics,0.692,1
911,15.1978,356.9,471.68,356.88,471.61,4.69,,,0.696,351.98,466.92,361.78,476.3,ultralytics,0.696,1
912,15.2145,356.53,471.68,356.42,471.76,4.71,,,0.731,351.51,467.05,361.32,476.46,ultralytics,0.731,1
913,15.2311,356.23,471.67,356.32,471.6,4.91,,,0.739,351.35,466.7,361.3,476.51,ultralytics,0.739,1
914,15.2478,355.88,471.63,355.96,471.74,4.88,,,0.733,351.08,466.81,360.85,476.67,ultralytics,0.733,1
915,15.2645,355.45,471.51,355.34,471.55,4.91,,,0.74,350.4,466.64,360.28,476.46,ultralytics,0.74,1
916,15.2812,355.03,471.35,355.12,471.25,4.84,,,0.767,350.2,466.42,360.04,476.09,ultralytics,0.767,1
917,15.2979,354.62,471.23,354.58,471.28,4.74,,,0.743,349.69,466.54,359.47,476.02,ultralytics,0.743,1
918,15.3145,354.24,471.13,354.14,471.11,4.61,,,0.711,349.22,466.5,359.05,475.71,ultralytics,0.711,1
919,15.3312,353.93,471.04,354.04,471.04,4.63,,,0.685,349.09,466.41,358.99,475.67,ultralytics,0.685,1
920,15.3479,353.63,470.94,353.54,470.93,4.68,,,0.562,348.75,466.25,358.32,475.61,ultralytics,0.562,1
921,15.3646,353.38,470.84,353.36,470.89,4.71,,,0.626,348.47,466.18,358.25,475.6,ultralytics,0.626,1
922,15.3813,353.18,470.74,353.16,470.67,4.6,,,0.572,348.36,466.07,357.95,475.26,ultralytics,0.572,1
923,15.398,353.02,470.68,353.05,470.69,4.6,,,0.663,348.2,466.1,357.9,475.29,ultralytics,0.663,1
924,15.4146,352.85,470.64,352.8,470.62,4.62,,,0.726,347.91,466.0,357.7,475.24,ultralytics,0.726,1
925,15.4313,352.71,470.61,352.75,470.62,4.66,,,0.725,347.91,465.96,357.6,475.28,ultralytics,0.725,2
926,15.448,352.54,470.58,352.55,470.56,4.75,,,0.609,347.79,465.81,357.31,475.3,ultralytics,0.609,2
927,15.4647,352.36,470.57,352.31,470.57,4.79,,,0.708,347.36,465.78,357.26,475.36,ultralytics,0.708,1
928,15.4814,352.16,470.57,352.27,470.57,4.88,,,0.661,347.38,465.68,357.15,475.47,ultralytics,0.661,1
929,15.4981,351.91,470.57,351.84,470.56,4.85,,,0.7,346.96,465.71,356.72,475.4,ultralytics,0.7,1
930,15.5147,351.65,470.56,351.73,470.58,4.85,,,0.705,346.83,465.73,356.63,475.43,ultralytics,0.705,1
931,15.5314,351.41,470.57,351.29,470.51,4.84,,,0.652,346.35,465.67,356.23,475.35,ultralytics,0.652,1
932,15.5481,351.23,470.6,351.23,470.63,4.88,,,0.676,346.28,465.75,356.18,475.51,ultralytics,0.676,1
933,15.5648,351.05,470.61,351.18,470.63,4.95,,,0.643,346.2,465.67,356.16,475.58,ultralytics,0.643,1
934,15.5815,350.83,470.62,350.7,470.58,4.8,,,0.64,345.71,465.78,355.7,475.38,ultralytics,0.64,1
935,15.5982,350.65,470.65,350.69,470.67,4.8,,,0.671,345.63,465.87,355.75,475.47,ultralytics,0.671,1
936,15.6148,350.52,470.68,350.45,470.68,4.73,,,0.544,345.44,465.96,355.45,475.41,ultralytics,0.544,2
937,15.6315,350.45,470.71,350.44,470.69,4.62,,,0.48,345.42,466.06,355.46,475.31,ultralytics,0.48,2
938,15.6482,350.42,470.75,350.45,470.74,4.66,,,0.56,345.46,466.07,355.44,475.4,ultralytics,0.56,1
939,15.6649,350.38,470.82,350.37,470.83,4.71,,,0.625,345.46,466.12,355.28,475.54,ultralytics,0.625,1
940,15.6816,350.31,470.91,350.37,470.87,4.68,,,0.609,345.5,466.18,355.24,475.55,ultralytics,0.609,1
941,15.6982,350.16,471.07,350.19,471.0,4.71,,,0.671,345.33,466.3,355.05,475.71,ultralytics,0.671,1
942,15.7149,349.98,471.32,349.93,471.3,4.79,,,0.605,345.13,466.5,354.72,476.09,ultralytics,0.605,1
943,15.7316,349.84,471.59,349.83,471.65,4.67,,,0.668,345.03,466.98,354.63,476.32,ultralytics,0.668,1
944,15.7483,349.76,471.78,349.73,471.84,4.6,,,0.701,344.94,467.25,354.51,476.44,ultralytics,0.701,1
945,15.765,349.73,471.92,349.69,471.86,4.71,,,0.738,344.85,467.15,354.53,476.57,ultralytics,0.738,1
946,15.7817,349.73,472.08,349.79,472.03,4.7,,,0.706,344.88,467.33,354.7,476.73,ultralytics,0.706,1
947,15.7983,349.66,472.21,349.73,472.42,4.81,,,0.665,344.87,467.61,354.6,477.23,ultralytics,0.665,1
948,15.815,349.52,472.21,349.47,472.13,4.8,,,0.728,344.55,467.32,354.38,476.93,ultralytics,0.728,1
949,15.8317,349.39,472.17,349.37,472.19,4.57,,,0.75,344.54,467.62,354.2,476.76,ultralytics,0.75,1
950,15.8484,349.25,472.17,349.38,472.15,4.56,,,0.689,344.51,467.59,354.24,476.72,ultralytics,0.689,1
951,15.8651,349.1,472.21,348.91,472.13,4.54,,,0.69,344.06,467.58,353.76,476.67,ultralytics,0.69,1
952,15.8818,349.05,472.32,349.08,472.36,4.69,,,0.746,344.2,467.67,353.95,477.05,ultralytics,0.746,2
953,15.8984,349.03,472.44,349.08,472.43,4.66,,,0.688,344.26,467.77,353.9,477.09,ultralytics,0.688,1
954,15.9151,348.98,472.59,348.95,472.54,4.4,,,0.752,344.04,468.15,353.86,476.94,ultralytics,0.752,1
955,15.9318,,,,,,,,0.0,,,,,ultralytics,0.0,0
956,15.9485,,,,,,,,0.0,,,,,ultralytics,0.0,0
957,15.9652,,,,,,,,0.0,,,,,ultralytics,0.0,0
958,15.9818,348.92,472.77,348.95,472.81,4.65,,,0.693,344.15,468.15,353.74,477.46,ultralytics,0.693,1
959,15.9985,348.89,472.97,348.81,472.88,4.64,,,0.592,344.09,468.24,353.53,477.52,ultralytics,0.592,1
960,16.0152,348.9,473.18,348.94,473.3,4.76,,,0.696,344.18,468.25,353.71,478.35,ultralytics,0.696,1
961,16.0319,348.93,473.26,348.92,473.35,4.76,,,0.687,344.16,468.24,353.68,478.45,ultralytics,0.687,1
962,16.0486,348.94,473.21,348.95,473.17,4.8,,,0.714,344.16,468.23,353.75,478.11,ultralytics,0.714,1
963,16.0653,348.94,473.13,348.95,473.16,4.82,,,0.736,344.13,468.25,353.77,478.06,ultralytics,0.736,1
964,16.0819,348.94,473.05,348.94,473.04,4.81,,,0.727,344.13,468.21,353.74,477.86,ultralytics,0.727,1
965,16.0986,348.95,472.98,348.93,472.98,4.78,,,0.732,344.14,468.2,353.73,477.76,ultralytics,0.732,1
966,16.1153,348.96,472.92,348.97,472.89,4.7,,,0.726,344.15,468.19,353.79,477.59,ultralytics,0.726,1
967,16.132,348.98,472.93,348.98,472.87,4.65,,,0.726,344.13,468.22,353.84,477.52,ultralytics,0.726,1
968,16.1487,349.0,472.97,348.98,473.03,4.71,,,0.703,344.15,468.32,353.82,477.74,ultralytics,0.703,1
969,16.1654,349.04,472.99,349.03,473.02,4.67,,,0.679,344.21,468.35,353.85,477.69,ultralytics,0.679,1
970,16.182,349.1,473.0,349.13,472.91,4.59,,,0.64,344.26,468.32,354.0,477.5,ultralytics,0.64,1
971,16.1987,349.11,473.08,349.13,473.04,4.49,,,0.624,344.31,468.55,353.94,477.54,ultralytics,0.624,1
972,16.2154,349.11,473.23,349.09,473.29,4.59,,,0.717,344.28,468.7,353.9,477.88,ultralytics,0.717,1
973,16.2321,349.1,473.33,349.1,473.34,4.56,,,0.705,344.27,468.78,353.92,477.89,ultralytics,0.705,1
974,16.2488,349.11,473.38,349.11,473.43,4.58,,,0.695,344.27,468.84,353.96,478.01,ultralytics,0.695,1
975,16.2655,349.14,473.35,349.12,473.36,4.62,,,0.658,344.31,468.74,353.93,477.98,ultralytics,0.658,1
976,16.2821,349.25,473.27,349.16,473.31,4.54,,,0.716,344.3,468.78,354.02,477.85,ultralytics,0.716,1
977,16.2988,349.49,473.14,349.41,473.12,4.59,,,0.748,344.56,468.52,354.26,477.71,ultralytics,0.748,1
978,16.3155,,,,,,,,0.0,,,,,ultralytics,0.0,0
979,16.3322,,,,,,,,0.0,,,,,ultralytics,0.0,0
980,16.3489,349.76,473.05,349.93,473.0,4.57,,,0.692,344.93,468.44,354.93,477.57,ultralytics,0.692,1
981,16.3655,349.89,473.02,349.94,473.0,4.64,,,0.729,344.94,468.37,354.94,477.64,ultralytics,0.729,1
982,16.3822,349.89,473.08,349.89,472.98,4.61,,,0.721,344.98,468.37,354.8,477.59,ultralytics,0.721,1
983,16.3989,349.81,473.2,349.91,473.28,4.72,,,0.715,344.95,468.56,354.87,477.99,ultralytics,0.715,1
984,16.4156,349.69,473.26,349.61,473.3,4.61,,,0.706,344.76,468.69,354.46,477.91,ultralytics,0.706,1
985,16.4323,349.61,473.24,349.56,473.26,4.6,,,0.727,344.68,468.67,354.45,477.86,ultralytics,0.727,1
986,16.449,349.64,473.2,349.6,473.17,4.5,,,0.718,344.7,468.68,354.5,477.67,ultralytics,0.718,1
987,16.4656,349.75,473.18,349.76,473.16,4.48,,,0.667,344.94,468.68,354.59,477.65,ultralytics,0.667,1
988,16.4823,349.89,473.19,349.87,473.18,4.46,,,0.701,345.1,468.73,354.64,477.64,ultralytics,0.701,1
989,16.499,350.06,473.22,350.03,473.22,4.44,,,0.7,345.24,468.77,354.82,477.66,ultralytics,0.7,1
990,16.5157,350.23,473.27,350.3,473.24,4.42,,,0.692,345.46,468.83,355.15,477.66,ultralytics,0.692,2
991,16.5324,350.39,473.36,350.33,473.34,4.43,,,0.664,345.47,468.91,355.19,477.76,ultralytics,0.664,1
992,16.5491,350.58,473.47,350.55,473.51,4.46,,,0.69,345.64,469.05,355.46,477.97,ultralytics,0.69,1
993,16.5657,350.81,473.58,350.84,473.54,4.36,,,0.616,345.98,469.18,355.69,477.9,ultralytics,0.616,1
994,16.5824,351.07,473.73,351.0,473.69,4.45,,,0.682,346.04,469.24,355.97,478.15,ultralytics,0.682,1
