frame_index,timestamp_s,near_p1_x,near_p1_y,near_p2_x,near_p2_y,near_a,near_b,near_c,far_p1_x,far_p1_y,far_p2_x,far_p2_y,far_a,far_b,far_c
2020,33.6985,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2021,33.7152,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2022,33.7319,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2023,33.7486,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2024,33.7653,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2025,33.782,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2026,33.7986,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2027,33.8153,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2028,33.832,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2029,33.8487,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2030,33.8654,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2031,33.882,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2032,33.8987,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2033,33.9154,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2034,33.9321,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2035,33.9488,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2036,33.9655,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2037,33.9821,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2038,33.9988,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2039,34.0155,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2040,34.0322,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2041,34.0489,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2042,34.0656,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2043,34.0822,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2044,34.0989,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2045,34.1156,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2046,34.1323,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2047,34.149,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2048,34.1656,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2049,34.1823,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2050,34.199,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2051,34.2157,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2052,34.2324,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2053,34.2491,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2054,34.2657,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2055,34.2824,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2056,34.2991,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2057,34.3158,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2058,34.3325,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2059,34.3492,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2060,34.3658,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2061,34.3825,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2062,34.3992,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2063,34.4159,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2064,34.4326,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2065,34.4493,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2066,34.4659,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2067,34.4826,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2068,34.4993,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2069,34.516,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2070,34.5327,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2071,34.5493,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2072,34.566,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2073,34.5827,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2074,34.5994,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2075,34.6161,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2076,34.6328,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2077,34.6494,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2078,34.6661,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2079,34.6828,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2080,34.6995,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2081,34.7162,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2082,34.7329,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2083,34.7495,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2084,34.7662,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2085,34.7829,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2086,34.7996,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2087,34.8163,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2088,34.8329,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2089,34.8496,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2090,34.8663,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2091,34.883,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2092,34.8997,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2093,34.9164,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2094,34.933,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2095,34.9497,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2096,34.9664,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2097,34.9831,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2098,34.9998,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2099,35.0165,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2100,35.0331,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2101,35.0498,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2102,35.0665,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2103,35.0832,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2104,35.0999,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2105,35.1165,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2106,35.1332,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2107,35.1499,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2108,35.1666,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2109,35.1833,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2110,35.2,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2111,35.2166,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2112,35.2333,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2113,35.25,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2114,35.2667,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2115,35.2834,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2116,35.3001,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2117,35.3167,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2118,35.3334,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2119,35.3501,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2120,35.3668,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2121,35.3835,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2122,35.4001,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2123,35.4168,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2124,35.4335,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2125,35.4502,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2126,35.4669,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2127,35.4836,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2128,35.5002,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2129,35.5169,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2130,35.5336,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2131,35.5503,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2132,35.567,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2133,35.5837,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2134,35.6003,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2135,35.617,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2136,35.6337,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2137,35.6504,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2138,35.6671,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2139,35.6838,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2140,35.7004,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2141,35.7171,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2142,35.7338,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2143,35.7505,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2144,35.7672,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2145,35.7838,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2146,35.8005,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2147,35.8172,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2148,35.8339,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2149,35.8506,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2150,35.8673,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2151,35.8839,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2152,35.9006,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2153,35.9173,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2154,35.934,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2155,35.9507,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2156,35.9674,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2157,35.984,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2158,36.0007,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2159,36.0174,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2160,36.0341,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2161,36.0508,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2162,36.0674,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2163,36.0841,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2164,36.1008,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2165,36.1175,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2166,36.1342,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2167,36.1509,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2168,36.1675,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2169,36.1842,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2170,36.2009,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2171,36.2176,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2172,36.2343,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2173,36.251,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2174,36.2676,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2175,36.2843,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2176,36.301,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2177,36.3177,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2178,36.3344,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2179,36.351,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2180,36.3677,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2181,36.3844,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2182,36.4011,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2183,36.4178,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2184,36.4345,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2185,36.4511,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2186,36.4678,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2187,36.4845,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2188,36.5012,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2189,36.5179,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2190,36.5346,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2191,36.5512,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2192,36.5679,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2193,36.5846,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2194,36.6013,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2195,36.618,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2196,36.6347,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2197,36.6513,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2198,36.668,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2199,36.6847,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2200,36.7014,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2201,36.7181,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2202,36.7347,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2203,36.7514,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2204,36.7681,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2205,36.7848,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2206,36.8015,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2207,36.8182,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2208,36.8348,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2209,36.8515,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2210,36.8682,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2211,36.8849,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2212,36.9016,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2213,36.9183,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2214,36.9349,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2215,36.9516,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2216,36.9683,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2217,36.985,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2218,37.0017,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2219,37.0183,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2220,37.035,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2221,37.0517,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2222,37.0684,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2223,37.0851,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2224,37.1018,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2225,37.1184,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
2226,37.1351,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
